invoice_id,deal_id,invoice_type,invoice_date,invoice_due_date,paid_date,invoice_status,dunning_status,invoice_amount,delay_in_days,delay_bool,invoice_month,due_day,customer_id,deal_term,deal_monthly_amount,deal_signed_date,deal_deposit_amount,schufa_score,postal_code,date_of_birth,loyalty_status,schufa_group,deposit,deal_term_group,deal_monthly_amount_group,invoice_amount_group,age,age_group,due_day_group
in_1O7oWpHfRoBp5g8KJDp5NkHH,12251396277,monthly,2023-11-02,2023-11-09,2023-11-06,paid,,974.0,-3.0,False,11,9,398662201.0,12,974.0,21/02/2023,0.0,9949.0,63329.0,1969-05-07,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,54.0,50-59,8-12
in_1O7oWpHfRoBp5g8KKmh3LGei,12112785315,monthly,2023-11-02,2023-11-09,2023-11-06,paid,,999.0,-3.0,False,11,9,391304901.0,12,999.0,13/02/2023,0.0,,,1971-03-23,platinum,,False,7 - 12,500 - 999,500 - 999,52.0,50-59,8-12
in_1O7oWpHfRoBp5g8KPHXLNw4D,12134881323,monthly,2023-11-02,2023-11-09,2023-11-06,paid,,549.83,-3.0,False,11,9,394139651.0,12,399.0,14/02/2023,0.0,,,1990-07-20,gold,,False,7 - 12,0 - 499,500 - 999,33.0,30-39,8-12
in_1O7oWpHfRoBp5g8KYdMQx1Y1,11588167692,monthly,2023-11-02,2023-11-09,2023-11-06,paid,,868.0,-3.0,False,11,9,353189451.0,12,868.0,05/01/2023,0.0,9894.0,91723.0,1978-05-03,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,45.0,40-49,8-12
in_1O7oWpHfRoBp5g8KreJgjA36,11123773812,monthly,2023-11-02,2023-11-09,2023-11-06,paid,,449.0,-3.0,False,11,9,240783251.0,12,449.0,02/12/2022,0.0,9978.0,42103.0,1976-05-21,platinum,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,47.0,40-49,8-12
in_1O7oWqHfRoBp5g8KlGTzWnBZ,10963218465,monthly,2023-11-02,2023-11-09,2023-11-02,paid,,664.05,-7.0,False,11,9,157040751.0,12,664.05,16/11/2022,0.0,9197.0,57629.0,1991-09-17,silver,"9,000 - 9,249",False,7 - 12,500 - 999,500 - 999,32.0,30-39,8-12
in_1O7oWwHfRoBp5g8KHtunTRYd,12351468348,monthly,2023-11-02,2023-11-09,2023-11-06,paid,,987.05,-3.0,False,11,9,220930201.0,12,987.05,01/03/2023,0.0,9949.0,50937.0,1988-09-25,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,35.0,30-39,8-12
in_1O7oWxHfRoBp5g8K89S5Bht1,12726775386,monthly,2023-11-02,2023-11-09,2023-11-06,paid,,869.66,-3.0,False,11,9,416980751.0,12,858.0,27/03/2023,0.0,,,2002-09-30,platinum,,False,7 - 12,500 - 999,500 - 999,21.0,20-29,8-12
in_1O7oWxHfRoBp5g8KG9jhvbtB,13026294162,monthly,2023-11-02,2023-11-09,2023-11-06,paid,,509.0,-3.0,False,11,9,427812301.0,12,509.0,17/04/2023,0.0,9963.0,45721.0,1980-10-24,gold,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,43.0,40-49,8-12
in_1O7tU7DOkQuZ6Q4MCA3BwFXQ,14748002703,monthly,2023-11-02,2023-11-09,2023-11-06,paid,,299.0,-3.0,False,11,9,174535201.0,24,299.0,20/08/2023,0.0,9576.0,93138.0,1994-03-24,gold,"9,500 - 9,749",False,19 - 24,0 - 499,0 - 499,29.0,20-29,8-12
in_1O7vLlDOkQuZ6Q4MBlAjaVpO,15582734388,monthly,2023-11-02,2023-11-09,2023-11-06,paid,,339.0,-3.0,False,11,9,262120701.0,12,339.0,13/10/2023,0.0,,,1970-03-18,gold,,False,7 - 12,0 - 499,0 - 499,53.0,50-59,8-12
in_1O7w6QDOkQuZ6Q4MqMFUKp9v,14311065438,monthly,2023-11-02,2023-11-09,2023-11-06,paid,,517.88,-3.0,False,11,9,97589551.0,13,512.05,25/07/2023,0.0,,82057.0,1986-02-26,gold,,False,13 - 18,500 - 999,500 - 999,37.0,30-39,8-12
in_1O7wLmHfRoBp5g8KaDk6bGhT,9905422239,final,2023-11-02,2023-12-02,2023-12-08,paid,successfull,350.0,6.0,True,11,2,281872551.0,12,1248.0,23/08/2022,0.0,9950.0,63303.0,1985-01-22,platinum,"9,750 - 10000",False,7 - 12,"1,000 - 1,499",0 - 499,38.0,30-39,3-7
in_1O7xEWHfRoBp5g8KBFCefMyW,10356227964,final,2023-11-02,2023-12-02,2023-11-10,paid,,849.0,-22.0,False,11,2,255477151.0,12,599.0,30/09/2022,0.0,,,1973-01-28,platinum,,False,7 - 12,500 - 999,500 - 999,50.0,50-59,3-7
in_1O7xFjHfRoBp5g8KQxp9pBYM,9544445838,final,2023-11-02,2023-12-02,2023-11-15,paid,,80.0,-17.0,False,11,2,119673502.0,12,468.0,20/07/2022,0.0,9921.0,56070.0,1996-09-13,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,27.0,20-29,3-7
in_1O7xHFHfRoBp5g8KGERTxYaV,10029709737,final,2023-11-02,2023-12-02,2023-12-29,paid,successfull,320.94,27.0,True,11,2,287052951.0,12,709.0,02/09/2022,0.0,9740.0,86470.0,1968-05-18,gold,"9,500 - 9,749",False,7 - 12,500 - 999,0 - 499,55.0,50-59,3-7
in_1O7ycwHfRoBp5g8K8uKBWkI5,15207663996,monthly,2023-11-02,2023-11-09,2023-11-07,paid,,579.0,-2.0,False,11,9,497169001.0,12,579.0,20/09/2023,0.0,,,1983-01-14,gold,,False,7 - 12,500 - 999,500 - 999,40.0,40-49,8-12
in_1O7yeaDOkQuZ6Q4MyZpkoWiL,13767632253,monthly,2023-11-02,2023-11-09,2023-11-07,paid,,600.66,-2.0,False,11,9,51102551.0,12,589.0,18/06/2023,0.0,9645.0,10717.0,1988-10-24,gold,"9,500 - 9,749",False,7 - 12,500 - 999,500 - 999,35.0,30-39,8-12
in_1O7zeUHfRoBp5g8Kr3mYXBEu,14250430782,monthly,2023-11-02,2023-11-09,2023-11-07,paid,,439.0,-2.0,False,11,9,396996051.0,12,439.0,20/07/2023,0.0,9567.0,64546.0,1999-02-22,gold,"9,500 - 9,749",False,7 - 12,0 - 499,0 - 499,24.0,20-29,8-12
in_1O7zxWHfRoBp5g8K4ZKVVHnx,13274665290,monthly,2023-11-02,2023-11-09,2023-11-07,paid,,969.0,-2.0,False,11,9,414486551.0,12,969.0,09/05/2023,2907.0,9622.0,99734.0,1982-12-13,gold,"9,500 - 9,749",True,7 - 12,500 - 999,500 - 999,40.0,40-49,8-12
in_1O81UFDOkQuZ6Q4MD2bgesia,14311084671,monthly,2023-11-02,2023-11-09,2023-11-07,paid,,349.0,-2.0,False,11,9,470191401.0,12,349.0,25/07/2023,0.0,9539.0,50997.0,1991-05-17,gold,"9,500 - 9,749",False,7 - 12,0 - 499,0 - 499,32.0,30-39,8-12
in_1O82h4HfRoBp5g8KqQNUI5Fk,13465707615,monthly,2023-11-02,2023-11-09,2023-11-02,paid,,450.66,-7.0,False,11,9,446956751.0,12,439.0,26/05/2023,0.0,9879.0,47229.0,1971-03-06,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,52.0,50-59,8-12
in_1O880tDOkQuZ6Q4MuK5mGRIj,15270032403,monthly,2023-11-02,2023-11-09,2023-11-02,paid,,499.0,-7.0,False,11,9,498833051.0,6,499.0,21/09/2023,0.0,9821.0,54552.0,1965-01-15,gold,"9,750 - 10000",False,0 - 6,0 - 499,0 - 499,58.0,50-59,8-12
in_1O88hDDOkQuZ6Q4MHfs7KCEl,15770173284,monthly,2023-11-02,2023-11-09,2023-11-07,paid,,608.0,-2.0,False,11,9,318086501.0,12,608.0,24/10/2023,0.0,9854.0,83727.0,1984-01-24,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,39.0,30-39,8-12
in_1O88wNDOkQuZ6Q4MrbkDM4lk,12998845602,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,754.83,-3.0,False,11,10,426623201.0,12,749.0,17/04/2023,749.0,,,1983-09-08,gold,,True,7 - 12,500 - 999,500 - 999,40.0,40-49,8-12
in_1O89sFHfRoBp5g8KoZNb3t77,12200959395,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,1028.0,-3.0,False,11,10,396671151.0,12,1028.0,17/02/2023,0.0,,,1975-11-20,platinum,,False,7 - 12,"1,000 - 1,499","1,000 - 1,499",47.0,40-49,8-12
in_1O89sGHfRoBp5g8K3yBsF59g,11488926006,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,1020.79,-3.0,False,11,10,358930251.0,12,749.0,27/12/2022,0.0,9976.0,85635.0,1957-01-30,gold,"9,750 - 10000",False,7 - 12,500 - 999,"1,000 - 1,499",66.0,60-69,8-12
in_1O89sXDOkQuZ6Q4Mv7DyV67w,11827892403,monthly,2023-11-03,2023-11-10,2023-11-03,paid,,674.1,-7.0,False,11,10,161067051.0,12,674.1,24/01/2023,0.0,,,1977-07-02,platinum,,False,7 - 12,500 - 999,500 - 999,46.0,40-49,8-12
in_1O89tPHfRoBp5g8KIQaZbXLG,10798644636,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,699.0,-3.0,False,11,10,324964801.0,12,699.0,08/11/2022,0.0,9754.0,73614.0,1996-11-24,gold,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,26.0,20-29,8-12
in_1O8AozHfRoBp5g8KjKntTotg,10553238603,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,199.0,-3.0,False,11,10,242120301.0,12,665.8,17/10/2022,0.0,,27570.0,1995-01-06,gold,,False,7 - 12,500 - 999,0 - 499,28.0,20-29,8-12
in_1O8Ap7DOkQuZ6Q4MzwkqQjrc,11234449962,monthly,2023-11-03,2023-11-10,2023-11-03,paid,,454.1,-7.0,False,11,10,119746251.0,13,454.1,06/12/2022,0.0,9005.0,64295.0,2001-03-10,gold,"9,000 - 9,249",False,13 - 18,0 - 499,0 - 499,22.0,20-29,8-12
in_1O8ArHHfRoBp5g8KstYYeepQ,10880992008,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,399.0,-3.0,False,11,10,314161901.0,12,399.0,11/11/2022,0.0,,42551.0,1992-11-17,gold,,False,7 - 12,0 - 499,0 - 499,30.0,30-39,8-12
in_1O8ArJHfRoBp5g8K4i9zcO5g,11565091125,monthly,2023-11-03,2023-11-10,2023-11-03,paid,,398.05,-7.0,False,11,10,166925751.0,12,398.05,03/01/2023,0.0,8299.0,86529.0,1988-01-23,gold,"8,000 - 8,499",False,7 - 12,0 - 499,0 - 499,35.0,30-39,8-12
in_1O8As1HfRoBp5g8KacT8aem5,12947346954,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,798.0,-3.0,False,11,10,199616651.0,12,798.0,13/04/2023,0.0,9985.0,26215.0,1978-06-02,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,45.0,40-49,8-12
in_1O8As5HfRoBp5g8KIT457arJ,11564888427,monthly,2023-11-03,2023-11-10,2023-11-03,paid,,493.05,-7.0,False,11,10,133591001.0,12,493.05,03/01/2023,0.0,9901.0,85435.0,1963-09-30,platinum,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,60.0,60-69,8-12
in_1O8AvFHfRoBp5g8KEV6e8T8X,11636294409,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,798.0,-3.0,False,11,10,356970351.0,12,798.0,09/01/2023,0.0,8420.0,31848.0,1973-12-14,gold,"8,000 - 8,499",False,7 - 12,500 - 999,500 - 999,49.0,40-49,8-12
in_1O8AvGHfRoBp5g8K1HXjKl06,12389851062,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,395.1,-3.0,False,11,10,39939101.0,12,395.1,03/03/2023,0.0,9661.0,51588.0,1962-07-21,gold,"9,500 - 9,749",False,7 - 12,0 - 499,0 - 499,61.0,60-69,8-12
in_1O8AvqHfRoBp5g8KNWoxZDDj,11588017752,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,806.55,-3.0,False,11,10,363829308.0,12,806.55,05/01/2023,0.0,9929.0,81925.0,1990-06-23,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,33.0,30-39,8-12
in_1O8AvsHfRoBp5g8KpvzTqHfL,10603574541,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,454.1,-3.0,False,11,10,7674901.0,12,454.1,18/10/2022,0.0,9904.0,95213.0,1967-04-27,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,56.0,50-59,8-12
in_1O8Aw7DOkQuZ6Q4MlkewT2x8,10614425994,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,454.83,-3.0,False,11,10,308247402.0,13,449.0,19/10/2022,0.0,9532.0,53225.0,1985-04-26,silver,"9,500 - 9,749",False,13 - 18,0 - 499,0 - 499,38.0,30-39,8-12
in_1O8AzCHfRoBp5g8KfPFiD5aR,11059236369,monthly,2023-11-03,2023-11-10,2023-11-03,paid,,498.0,-7.0,False,11,10,336709751.0,12,498.0,23/11/2022,0.0,9063.0,12627.0,2001-01-31,gold,"9,000 - 9,249",False,7 - 12,0 - 499,0 - 499,22.0,20-29,8-12
in_1O8AzEHfRoBp5g8KtCs5eUzp,10194882993,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,137.99,-3.0,False,11,10,2266051.0,12,1118.4,15/09/2022,0.0,,80799.0,1962-07-30,platinum,,False,7 - 12,"1,000 - 1,499",0 - 499,61.0,60-69,8-12
in_1O8AzLHfRoBp5g8KDCCowQIv,11647184535,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,559.0,-3.0,False,11,10,369775951.0,12,559.0,10/01/2023,0.0,9780.0,10551.0,1963-12-11,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,59.0,50-59,8-12
in_1O8AzmDOkQuZ6Q4Mwqi1tszd,11661075360,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,349.0,-3.0,False,11,10,371720901.0,18,349.0,11/01/2023,0.0,9755.0,38226.0,2001-01-01,gold,"9,750 - 10000",False,13 - 18,0 - 499,0 - 499,22.0,20-29,8-12
in_1O8GQPDOkQuZ6Q4MDwW009ZT,13334125725,monthly,2023-11-03,2023-11-10,2023-11-07,paid,,379.0,-3.0,False,11,10,434892051.0,13,379.0,15/05/2023,1137.0,7511.0,52070.0,1996-01-25,gold,"7,000 - 7,999",True,13 - 18,0 - 499,0 - 499,27.0,20-29,8-12
in_1O8LZjDOkQuZ6Q4MQxClHIFS,13351055499,monthly,2023-11-03,2023-11-10,2023-11-08,paid,,888.0,-2.0,False,11,10,441328301.0,6,888.0,16/05/2023,0.0,,,1973-07-03,gold,,False,0 - 6,500 - 999,500 - 999,50.0,50-59,8-12
in_1O8OhnDOkQuZ6Q4MXxq1crv1,13819490478,monthly,2023-11-03,2023-11-10,2023-11-08,paid,,384.83,-2.0,False,11,10,290489101.0,12,379.0,22/06/2023,0.0,,,1970-08-14,gold,,False,7 - 12,0 - 499,0 - 499,53.0,50-59,8-12
in_1O8OiNHfRoBp5g8Kdfs2KmST,14247704133,monthly,2023-11-03,2023-11-10,2023-11-08,paid,,479.0,-2.0,False,11,10,462068751.0,12,579.0,20/07/2023,0.0,9754.0,73733.0,1978-02-08,gold,"9,750 - 10000",False,7 - 12,500 - 999,0 - 499,45.0,40-49,8-12
in_1O8OpEHfRoBp5g8KqZTeT6Nf,13778913564,monthly,2023-11-03,2023-11-10,2023-11-08,paid,,998.0,-2.0,False,11,10,289477208.0,12,998.0,19/06/2023,0.0,,40213.0,1988-02-23,platinum,,False,7 - 12,500 - 999,500 - 999,35.0,30-39,8-12
in_1O8OrlDOkQuZ6Q4MKgb9ApBr,13670864199,monthly,2023-11-03,2023-11-10,2023-11-08,paid,,352.47,-2.0,False,11,10,344705501.0,13,352.47,11/06/2023,0.0,9839.0,13156.0,1985-09-03,gold,"9,750 - 10000",False,13 - 18,0 - 499,0 - 499,38.0,30-39,8-12
in_1O8P0fDOkQuZ6Q4MSbmtk46F,14363796753,monthly,2023-11-03,2023-11-10,2023-11-08,paid,,348.0,-2.0,False,11,10,471633001.0,24,348.0,27/07/2023,0.0,9657.0,84494.0,1982-08-06,gold,"9,500 - 9,749",False,19 - 24,0 - 499,0 - 499,41.0,40-49,8-12
in_1O8PQMHfRoBp5g8KH9OlEAnB,13192703622,monthly,2023-11-03,2023-11-10,2023-11-03,paid,,1208.0,-7.0,False,11,10,435529552.0,12,1208.0,01/05/2023,0.0,9955.0,74182.0,1966-11-25,platinum,"9,750 - 10000",False,7 - 12,"1,000 - 1,499","1,000 - 1,499",56.0,50-59,8-12
in_1O8PeRDOkQuZ6Q4M7aIIinEk,13908151206,monthly,2023-11-03,2023-11-10,2023-11-08,paid,,329.81,-2.0,False,11,10,457830601.0,24,289.0,29/06/2023,0.0,9991.0,14059.0,1964-05-27,gold,"9,750 - 10000",False,19 - 24,0 - 499,0 - 499,59.0,50-59,8-12
in_1O8UOPDOkQuZ6Q4MnA5LYom9,13572810396,monthly,2023-11-03,2023-11-10,2023-11-08,paid,,339.0,-2.0,False,11,10,449071751.0,12,339.0,05/06/2023,0.0,9896.0,60489.0,1961-06-29,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,62.0,60-69,8-12
in_1O8VQeHfRoBp5g8Kx4EeLkpi,12621655404,monthly,2023-11-04,2023-11-11,2023-11-08,paid,,799.0,-3.0,False,11,11,410244701.0,12,799.0,20/03/2023,2397.0,,,1998-07-24,platinum,,True,7 - 12,500 - 999,500 - 999,25.0,20-29,8-12
in_1O8VRaHfRoBp5g8KWyAaDBBb,12570596973,monthly,2023-11-04,2023-11-11,2023-11-08,paid,,455.05,-3.0,False,11,11,208191101.0,12,455.05,17/03/2023,0.0,9969.0,14469.0,1978-03-20,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,45.0,40-49,8-12
in_1O8VRqDOkQuZ6Q4MBf9OqXrx,13029516828,monthly,2023-11-04,2023-11-11,2023-11-08,paid,,749.0,-3.0,False,11,11,427309501.0,12,749.0,19/04/2023,0.0,9972.0,90455.0,1970-09-28,gold,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,53.0,50-59,8-12
in_1O8VRxHfRoBp5g8Kg8vkrqFT,12575790702,monthly,2023-11-04,2023-11-11,2023-11-10,paid,,584.1,-1.0,False,11,11,309356151.0,12,584.1,17/03/2023,1752.3,,4103.0,1988-10-24,platinum,,True,7 - 12,500 - 999,500 - 999,35.0,30-39,8-12
in_1O8VTbDOkQuZ6Q4MskbtWnPa,12925248264,monthly,2023-11-04,2023-11-11,2023-11-04,paid,,319.0,-7.0,False,11,11,424477601.0,24,319.0,12/04/2023,0.0,9961.0,90513.0,1966-03-19,gold,"9,750 - 10000",False,19 - 24,0 - 499,0 - 499,57.0,50-59,8-12
in_1O8VUKHfRoBp5g8KfPX6QzfO,13058117154,monthly,2023-11-04,2023-11-11,2023-11-08,paid,,878.0,-3.0,False,11,11,345188901.0,12,878.0,19/04/2023,0.0,,,1963-07-30,gold,,False,7 - 12,500 - 999,500 - 999,60.0,60-69,8-12
in_1O8WMuHfRoBp5g8KNC9aENZ7,11410200126,monthly,2023-11-04,2023-11-11,2023-11-08,paid,,967.1,-3.0,False,11,11,192199051.0,12,967.1,21/12/2022,0.0,9654.0,6766.0,1972-07-07,platinum,"9,500 - 9,749",False,7 - 12,500 - 999,500 - 999,51.0,50-59,8-12
in_1O8XJwDOkQuZ6Q4MnNiKh2qS,13820400054,monthly,2023-11-04,2023-11-11,2023-11-08,paid,,549.0,-3.0,False,11,11,452570001.0,12,549.0,22/06/2023,0.0,9777.0,24610.0,1983-07-09,gold,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,40.0,40-49,8-12
in_1O8XJyDOkQuZ6Q4MT7rJkkix,13863330837,monthly,2023-11-04,2023-11-11,2023-11-08,paid,,659.0,-3.0,False,11,11,456245101.0,6,659.0,29/06/2023,0.0,9845.0,99706.0,1964-04-25,gold,"9,750 - 10000",False,0 - 6,500 - 999,500 - 999,59.0,50-59,8-12
in_1O8XKNHfRoBp5g8K6U7TgvCm,10539161712,monthly,2023-11-04,2023-11-11,2023-11-08,paid,,950.26,-3.0,False,11,11,241777301.0,12,938.6,12/10/2022,0.0,,,1968-07-02,platinum,,False,7 - 12,500 - 999,500 - 999,55.0,50-59,8-12
in_1O8XPZHfRoBp5g8KQIveQQhP,12531215880,monthly,2023-11-04,2023-11-11,2023-11-04,paid,,749.0,-7.0,False,11,11,408176751.0,12,749.0,14/03/2023,0.0,,,1995-04-20,platinum,,False,7 - 12,500 - 999,500 - 999,28.0,20-29,8-12
in_1O8XQZHfRoBp5g8KtlMObiBG,12880210572,monthly,2023-11-04,2023-11-11,2023-11-04,paid,,922.0,-7.0,False,11,11,421535501.0,12,508.0,07/04/2023,0.0,9727.0,69126.0,1980-01-31,gold,"9,500 - 9,749",False,7 - 12,500 - 999,500 - 999,43.0,40-49,8-12
in_1O8XTcHfRoBp5g8Kgb4rnzWm,12443885721,monthly,2023-11-04,2023-11-11,2023-11-04,paid,,569.0,-7.0,False,11,11,97251152.0,12,569.0,09/03/2023,0.0,,98673.0,1971-06-14,gold,,False,7 - 12,500 - 999,500 - 999,52.0,50-59,8-12
in_1O8XVNDOkQuZ6Q4MuElv9uxK,12750506766,monthly,2023-11-04,2023-11-11,2023-11-08,paid,,459.0,-3.0,False,11,11,417905551.0,13,459.0,28/03/2023,0.0,9238.0,50829.0,1993-06-24,gold,"9,000 - 9,249",False,13 - 18,0 - 499,0 - 499,30.0,30-39,8-12
in_1O8dwEDOkQuZ6Q4MT2clnHy9,15047444232,monthly,2023-11-04,2023-11-11,2023-11-04,paid,,299.0,-7.0,False,11,11,492129201.0,24,299.0,07/09/2023,0.0,,,1969-10-25,silver,,False,19 - 24,0 - 499,0 - 499,54.0,50-59,8-12
in_1O8eZ5HfRoBp5g8K6wf0PbcK,14270150538,monthly,2023-11-04,2023-11-11,2023-11-08,paid,,1883.83,-3.0,False,11,11,460598001.0,12,1878.0,21/07/2023,0.0,9879.0,26725.0,1979-07-11,platinum,"9,750 - 10000",False,7 - 12,"1,500 - 1,999","1,500 - 1,999",44.0,40-49,8-12
in_1O8fsrDOkQuZ6Q4M32qjyGek,14785111116,monthly,2023-11-04,2023-11-11,2023-11-08,paid,,459.0,-3.0,False,11,11,82692801.0,12,459.0,22/08/2023,0.0,9696.0,83135.0,1982-07-17,gold,"9,500 - 9,749",False,7 - 12,0 - 499,0 - 499,41.0,40-49,8-12
